Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
North Melbourne,106/25 Oxford St,2,u,570000.0,VB,Alexkarbon,24/06/2017,1.8,3051,2.0,2.0,1.0,1223.0,81.0,2011.0,Melbourne,-37.8006,144.95418999999995,Northern Metropolitan,6821.0
North Melbourne,2/7 Oxford St,2,u,850000.0,VB,W.B.,24/06/2017,1.8,3051,2.0,3.0,1.0,1223.0,,,Melbourne,-37.8006,144.95418999999995,Northern Metropolitan,6821.0
Port Melbourne,6/5 Liardet St,2,u,816000.0,S,hockingstuart,24/06/2017,3.5,3207,2.0,1.0,1.0,0.0,,2000.0,Port Phillip,-37.84237,144.94486,Southern Metropolitan,8648.0
Port Melbourne,308/15 Pickles St,3,u,800000.0,S,Greg,24/06/2017,3.5,3207,3.0,1.0,2.0,0.0,80.0,2008.0,Port Phillip,-37.84426,144.94415,Southern Metropolitan,8648.0
South Yarra,108/32 Bray St,2,u,470000.0,PI,Dingle,24/06/2017,2.7,3141,2.0,1.0,1.0,1890.0,,,Stonnington,-37.84446,144.99552,Southern Metropolitan,14887.0
South Yarra,6/90 Clowes St,2,u,945000.0,PI,Castran,24/06/2017,2.7,3141,2.0,1.0,1.0,708.0,,1970.0,Melbourne,-37.83041,144.98494,Southern Metropolitan,14887.0
South Yarra,348 Punt Rd,3,h,900000.0,VB,Castran,24/06/2017,2.7,3141,3.0,1.0,1.0,119.0,,,Stonnington,-37.8414,144.98608000000004,Southern Metropolitan,14887.0
South Yarra,24 Tivoli Rd,3,h,1810000.0,S,Jellis,24/06/2017,2.7,3141,3.0,2.0,2.0,273.0,,,Stonnington,-37.8386,144.99851999999996,Southern Metropolitan,14887.0
Travancore,1/15 Flemington St,2,t,856000.0,S,Nelson,24/06/2017,4.3,3032,2.0,1.0,2.0,326.0,,1996.0,Moonee Valley,-37.78281,144.93567,Western Metropolitan,1052.0
West Melbourne,148 Adderley St,3,h,1370000.0,S,Jellis,24/06/2017,3.1,3003,3.0,1.0,0.0,121.0,,,Melbourne,-37.80973,144.9472,Northern Metropolitan,2230.0
Ascot Vale,39 Middle St,3,h,1530000.0,S,Nelson,27/05/2017,4.3,3032,3.0,2.0,1.0,257.0,162.0,1915.0,Moonee Valley,-37.77727,144.92655,Western Metropolitan,6567.0
Ascot Vale,30 Milton St,3,h,865000.0,PI,Nelson,27/05/2017,4.3,3032,3.0,1.0,0.0,217.0,,1910.0,Moonee Valley,-37.77391,144.92151,Western Metropolitan,6567.0
Ascot Vale,13 Victory Pde,3,h,1370000.0,S,Nelson,27/05/2017,4.3,3032,3.0,2.0,2.0,566.0,,,Moonee Valley,-37.7801,144.90976,Western Metropolitan,6567.0
Ascot Vale,91A Walter St,3,h,1082000.0,S,Nelson,27/05/2017,4.3,3032,3.0,2.0,2.0,254.0,120.0,2000.0,Moonee Valley,-37.77549000000001,144.90865,Western Metropolitan,6567.0
Carlton,1003/123 Pelham St,2,u,1100000.0,VB,Jellis,27/05/2017,1.6,3053,2.0,2.0,2.0,0.0,,2008.0,Melbourne,-37.80279,144.96442,Northern Metropolitan,6786.0
Carlton North,673 Canning St,3,h,1628000.0,S,Nelson,27/05/2017,3.5,3054,3.0,1.0,0.0,216.0,,,Yarra,-37.78026,144.97554,Northern Metropolitan,3106.0
Flemington,8 John St,2,h,990000.0,S,Nelson,27/05/2017,3.4,3031,2.0,1.0,1.0,180.0,82.0,1900.0,Moonee Valley,-37.7839,144.92727,Northern Metropolitan,3593.0
Kensington,205/72 Altona St,1,u,400000.0,SP,Edward,27/05/2017,3.4,3031,1.0,1.0,1.0,0.0,56.0,2008.0,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263.0
Kensington,2 Smith St,1,t,715000.0,S,Nelson,27/05/2017,3.4,3031,1.0,1.0,0.0,91.0,,2006.0,Melbourne,-37.7914,144.93076000000005,Northern Metropolitan,5263.0
Maribyrnong,21/9 Fabian Ct,2,u,530000.0,S,hockingstuart,27/05/2017,4.3,3032,2.0,1.0,1.0,81.0,88.0,1980.0,Maribyrnong,-37.77323,144.89268,Western Metropolitan,4918.0
Maribyrnong,107 Gatehouse Pl,2,u,450000.0,SP,Raine,27/05/2017,4.3,3032,2.0,1.0,1.0,0.0,93.0,1940.0,Maribyrnong,-37.77296,144.88057,Western Metropolitan,4918.0
Maribyrnong,22 The Grand,4,h,1510500.0,SP,Biggin,27/05/2017,4.3,3032,4.0,2.0,4.0,251.0,,,Maribyrnong,-37.7839,144.89431000000005,Western Metropolitan,4918.0
Maribyrnong,18/4 Wests Rd,2,u,353000.0,S,Biggin,27/05/2017,4.3,3032,2.0,1.0,1.0,4977.0,79.0,2000.0,Maribyrnong,-37.77367,144.88161000000005,Western Metropolitan,4918.0
Melbourne,1814/250 Elizabeth St,2,u,720000.0,S,Harcourts,27/05/2017,0.0,3000,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.812670000000004,144.96273,Northern Metropolitan,17496.0
North Melbourne,72 Curzon St,2,h,1126000.0,SP,Nelson,27/05/2017,1.8,3051,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne,-37.802479999999996,144.94846,Northern Metropolitan,6821.0
North Melbourne,363 Dryburgh St,4,h,1746000.0,S,Jellis,27/05/2017,1.8,3051,4.0,2.0,0.0,149.0,,,Melbourne,-37.79722,144.94423999999995,Northern Metropolitan,6821.0
North Melbourne,4/8 Falshaws La,2,u,799000.0,S,Jellis,27/05/2017,1.8,3051,2.0,1.0,1.0,0.0,73.0,1900.0,Melbourne,-37.79999,144.94961,Northern Metropolitan,6821.0
North Melbourne,357 Flemington Rd,3,h,1285000.0,PI,J,27/05/2017,1.8,3051,3.0,1.0,1.0,170.0,147.0,1990.0,Melbourne,-37.79074,144.94324,Northern Metropolitan,6821.0
Parkville,301/228 The Avenue,3,u,1560000.0,PI,Nelson,27/05/2017,1.8,3052,3.0,2.0,1.0,2431.0,,,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309.0
Port Melbourne,31 Albert St,2,h,1335000.0,S,Cayzer,27/05/2017,3.5,3207,2.0,1.0,0.0,181.0,105.0,1880.0,Port Phillip,-37.83661,144.93358999999995,Southern Metropolitan,8648.0
Port Melbourne,2/79 Pickles St,1,u,545000.0,S,Chisholm,27/05/2017,3.5,3207,1.0,1.0,1.0,0.0,,2000.0,Port Phillip,-37.84237,144.94486,Southern Metropolitan,8648.0
South Yarra,10/20 Chambers St,3,u,1430000.0,S,Jellis,27/05/2017,2.7,3141,3.0,3.0,1.0,913.0,,1996.0,Stonnington,-37.84014000000001,144.99441000000004,Southern Metropolitan,14887.0
South Yarra,4 Hawksburn Rd,4,h,2920000.0,S,RT,27/05/2017,2.7,3141,4.0,2.0,2.0,564.0,254.0,1920.0,Stonnington,-37.84405,145.0016,Southern Metropolitan,14887.0
South Yarra,17/43 Kensington Rd,1,u,400000.0,VB,Jellis,27/05/2017,2.7,3141,1.0,1.0,1.0,0.0,43.0,1950.0,Stonnington,-37.83678,145.00137,Southern Metropolitan,14887.0
Southbank,2/96 Dodds St,2,u,600000.0,S,hockingstuart,27/05/2017,0.7,3006,2.0,1.0,1.0,0.0,78.0,,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400.0
Southbank,28/161 Sturt St,2,u,600000.0,VB,hockingstuart,27/05/2017,0.7,3006,2.0,1.0,1.0,3634.0,80.0,1993.0,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400.0
West Melbourne,1/110 Railway Pl,2,u,660000.0,PI,Nelson,27/05/2017,3.1,3003,2.0,1.0,1.0,0.0,91.0,1993.0,Melbourne,-37.808479999999996,144.9437,Northern Metropolitan,2230.0
Ascot Vale,21 Walter St,2,h,1130000.0,S,Brad,8/07/2017,4.3,3032,2.0,1.0,1.0,222.0,,,Moonee Valley,-37.77182,144.90524,Western Metropolitan,6567.0
Flemington,14 Clarence St,2,h,1000000.0,SP,Nelson,8/07/2017,3.4,3031,2.0,1.0,0.0,132.0,,,Moonee Valley,-37.78696,144.92556000000005,Northern Metropolitan,3593.0
Kensington,112/86 Altona St,2,u,438000.0,S,Pagan,8/07/2017,3.4,3031,2.0,1.0,1.0,4267.0,,,Melbourne,-37.796620000000004,144.9254,Northern Metropolitan,5263.0
Kensington,101/18 Bent St,2,u,710000.0,VB,Alexkarbon,8/07/2017,3.4,3031,2.0,2.0,1.0,2135.0,132.0,,Melbourne,-37.795609999999996,144.93499,Northern Metropolitan,5263.0
Kensington,14/8 Mawbey St,1,u,390000.0,SP,Edward,8/07/2017,3.4,3031,1.0,1.0,1.0,0.0,60.0,2000.0,Melbourne,-37.79023,144.92335,Northern Metropolitan,5263.0
Maribyrnong,8 Mitchell St,4,h,1340000.0,S,hockingstuart,8/07/2017,4.3,3032,4.0,1.0,3.0,697.0,155.0,1920.0,Maribyrnong,-37.78352,144.88981,Western Metropolitan,4918.0
Melbourne,61/299 Queen St,2,u,1075000.0,SP,Melbourne,8/07/2017,0.0,3000,2.0,2.0,1.0,0.0,,,Melbourne,-37.811409999999995,144.95879,Northern Metropolitan,17496.0
North Melbourne,39/101 Leveson St,2,u,785000.0,S,Nelson,8/07/2017,1.8,3051,2.0,2.0,1.0,0.0,95.0,2008.0,Melbourne,-37.80202,144.95103999999995,Northern Metropolitan,6821.0
North Melbourne,306/68 Leveson St,2,u,620000.0,VB,Jellis,8/07/2017,1.8,3051,2.0,1.0,1.0,0.0,,,Melbourne,-37.80272,144.95174,Northern Metropolitan,6821.0
Parkville,22 Emu La,2,t,800000.0,PI,LITTLE,8/07/2017,1.8,3052,2.0,1.0,1.0,145.0,,,Melbourne,-37.7882,144.94205,Northern Metropolitan,2309.0
Port Melbourne,120/99 Dow St,2,u,635000.0,VB,Cayzer,8/07/2017,3.5,3207,2.0,2.0,1.0,2166.0,,,Port Phillip,-37.84146,144.94121,Southern Metropolitan,8648.0
South Yarra,2/45 Caroline St,2,u,600000.0,PI,Noel,8/07/2017,2.7,3141,2.0,1.0,1.0,876.0,62.0,1972.0,Stonnington,-37.83766,144.98799,Southern Metropolitan,14887.0
South Yarra,308/800 Chapel St,2,u,762500.0,S,hockingstuart,8/07/2017,2.7,3141,2.0,1.0,1.0,17200.0,79.0,2003.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887.0
South Yarra,639 Punt Rd,4,h,1855500.0,S,Greg,8/07/2017,2.7,3141,4.0,2.0,1.0,176.0,216.0,1880.0,Melbourne,-37.839859999999994,144.98598,Southern Metropolitan,14887.0
West Melbourne,125/33 Jeffcott St,2,u,670000.0,S,MICM,8/07/2017,3.1,3003,2.0,1.0,1.0,17.0,90.0,1996.0,Melbourne,-37.8118,144.95259,Northern Metropolitan,2230.0
West Melbourne,207/493 Victoria St,2,u,510000.0,S,McGrath,8/07/2017,3.1,3003,2.0,1.0,1.0,75.0,66.0,2007.0,Melbourne,-37.80473,144.9435,Northern Metropolitan,2230.0
Ascot Vale,29 Myrnong Cr,3,h,1250000.0,VB,Jellis,12/08/2017,4.3,3032,3.0,1.0,1.0,327.0,,,Moonee Valley,-37.77659,144.9338,Western Metropolitan,6567.0
East Melbourne,502/1 Powlett St,2,u,1300000.0,SP,Caine,12/08/2017,1.3,3002,2.0,2.0,1.0,997.0,92.0,2001.0,Melbourne,-37.8161,144.98494,Northern Metropolitan,3040.0
Flemington,25 Elm St,3,h,1220000.0,SP,Nelson,12/08/2017,3.4,3031,3.0,1.0,1.0,293.0,104.0,1900.0,Moonee Valley,-37.784459999999996,144.92797,Northern Metropolitan,3593.0
Kensington,33 Kensington Rd,3,h,1225000.0,SP,Nelson,12/08/2017,3.4,3031,3.0,2.0,2.0,223.0,122.0,1940.0,Melbourne,-37.794959999999996,144.92659,Northern Metropolitan,5263.0
Maribyrnong,13 Cedar Dr,3,h,1200000.0,SP,Biggin,12/08/2017,4.3,3032,3.0,2.0,2.0,352.0,204.0,1997.0,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918.0
Maribyrnong,2/10 Pridham St,3,t,940000.0,S,Biggin,12/08/2017,4.3,3032,3.0,2.0,2.0,366.0,183.84,2012.0,Maribyrnong,-37.7816,144.88998999999995,Western Metropolitan,4918.0
North Melbourne,60 Arden St,4,h,1475000.0,S,Jellis,12/08/2017,1.8,3051,4.0,2.0,1.0,137.0,,,Melbourne,-37.80072,144.9496,Northern Metropolitan,6821.0
North Melbourne,50/171 Flemington Rd,2,u,450000.0,VB,Jellis,12/08/2017,1.8,3051,2.0,1.0,1.0,0.0,,1983.0,Melbourne,-37.7955,144.94922,Northern Metropolitan,6821.0
North Melbourne,19/49 Haines St,2,u,525000.0,PI,Woodards,12/08/2017,1.8,3051,2.0,1.0,1.0,1618.0,,,Melbourne,-37.79878,144.94746999999995,Northern Metropolitan,6821.0
Port Melbourne,25 Barak Rd,3,h,1900000.0,VB,Marshall,12/08/2017,3.5,3207,3.0,2.0,3.0,337.0,,,Port Phillip,-37.83802,144.92442,Southern Metropolitan,8648.0
Port Melbourne,202/90 Beach St,2,u,1480000.0,S,Cayzer,12/08/2017,3.5,3207,2.0,2.0,2.0,0.0,,2000.0,Port Phillip,-37.84068,144.93547,Southern Metropolitan,8648.0
Port Melbourne,305/38 Nott St,2,u,760000.0,S,Chisholm,12/08/2017,3.5,3207,2.0,2.0,1.0,0.0,77.0,2013.0,Port Phillip,-37.84158,144.93809,Southern Metropolitan,8648.0
Princes Hill,78 Arnold St,3,h,1540000.0,S,Collins,12/08/2017,3.5,3054,3.0,2.0,1.0,288.0,,,Yarra,-37.78311,144.96548,Northern Metropolitan,1008.0
South Yarra,2/1 Alexandra Av,2,u,1350000.0,S,Kay,12/08/2017,2.7,3141,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne,-37.82863,144.98514,Southern Metropolitan,14887.0
South Yarra,44/100 Commercial Rd,3,u,940000.0,S,hockingstuart,12/08/2017,2.7,3141,3.0,2.0,3.0,0.0,20.0,,Melbourne,-37.8453,144.98487,Southern Metropolitan,14887.0
South Yarra,10/20 Cromwell Rd,1,u,410000.0,PI,Jellis,12/08/2017,2.7,3141,1.0,1.0,1.0,0.0,50.0,1960.0,Stonnington,-37.8446,145.00018,Southern Metropolitan,14887.0
South Yarra,2/12 Kensington Rd,2,u,980000.0,SP,Jellis,12/08/2017,2.7,3141,2.0,1.0,0.0,0.0,,,Stonnington,-37.83873,145.00133,Southern Metropolitan,14887.0
South Yarra,104/5 Wilson St,1,u,380000.0,PI,hockingstuart,12/08/2017,2.7,3141,1.0,1.0,0.0,0.0,,,Stonnington,-37.84368,144.99577,Southern Metropolitan,14887.0
Southbank,17/30 Miles St,2,u,625000.0,S,hockingstuart,12/08/2017,0.7,3006,2.0,1.0,1.0,0.0,88.0,,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400.0
Travancore,112 Baroda St,4,h,2070000.0,PI,Nelson,12/08/2017,4.3,3032,4.0,3.0,2.0,291.0,,,Moonee Valley,-37.77784000000001,144.93482,Western Metropolitan,1052.0
Ascot Vale,24/157 Epsom Rd,3,u,825000.0,PI,McDonald,15/07/2017,4.3,3032,3.0,2.0,2.0,2905.0,164.0,2005.0,Moonee Valley,-37.782579999999996,144.91693999999995,Western Metropolitan,6567.0
Ascot Vale,2/25 Harold St,2,u,425500.0,S,Brad,15/07/2017,4.3,3032,2.0,1.0,1.0,1727.0,82.0,1960.0,Moonee Valley,-37.77341,144.9013,Western Metropolitan,6567.0
Ascot Vale,20 Kent St,2,h,920000.0,VB,Nelson,15/07/2017,4.3,3032,2.0,2.0,0.0,234.0,,1910.0,Moonee Valley,-37.78052,144.93001999999996,Western Metropolitan,6567.0
Ascot Vale,8/39 Maribyrnong Rd,3,t,762000.0,S,Nelson,15/07/2017,4.3,3032,3.0,1.0,1.0,0.0,,,Moonee Valley,-37.77261,144.92276,Western Metropolitan,6567.0
Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017,4.3,3032,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley,-37.77561,144.91695,Western Metropolitan,6567.0
Ascot Vale,1/129 The Parade,2,u,566000.0,S,Nelson,15/07/2017,4.3,3032,2.0,1.0,1.0,1017.0,,1972.0,Moonee Valley,-37.772259999999996,144.90941999999995,Western Metropolitan,6567.0
Kensington,2 Collett St,3,h,840000.0,S,Bullen,15/07/2017,3.4,3031,3.0,1.0,0.0,114.0,,,Melbourne,-37.78895,144.93351,Northern Metropolitan,5263.0
Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,15/07/2017,3.4,3031,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne,-37.79013,144.92359,Northern Metropolitan,5263.0
Maribyrnong,1/59 Middle Rd,2,t,675000.0,S,Biggin,15/07/2017,4.3,3032,2.0,1.0,2.0,198.0,,2009.0,Maribyrnong,-37.76703,144.88915,Western Metropolitan,4918.0
Maribyrnong,403/77 Village Wy,2,u,440000.0,VB,Woodards,15/07/2017,4.3,3032,2.0,1.0,2.0,0.0,93.0,2003.0,Maribyrnong,-37.77117,144.88041,Western Metropolitan,4918.0
Melbourne,806/22 Coromandel Pl,2,u,387000.0,S,Galldon,15/07/2017,0.0,3000,2.0,1.0,0.0,0.0,47.0,2011.0,Melbourne,-37.81301,144.96923999999999,Northern Metropolitan,17496.0
North Melbourne,1/150 Peel St,2,u,541000.0,S,Nelson,15/07/2017,1.8,3051,2.0,1.0,1.0,0.0,53.0,2004.0,Melbourne,-37.8044,144.95657,Northern Metropolitan,6821.0
South Yarra,906/700 Chapel St,2,u,666000.0,S,hockingstuart,15/07/2017,2.7,3141,2.0,1.0,1.0,0.0,73.0,2005.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887.0
South Yarra,7/2 Cromwell Rd,2,u,910000.0,S,Marshall,15/07/2017,2.7,3141,2.0,2.0,2.0,0.0,,,Stonnington,-37.847120000000004,144.99967,Southern Metropolitan,14887.0
South Yarra,4/4 Powell St,1,u,401500.0,S,hockingstuart,15/07/2017,2.7,3141,1.0,1.0,1.0,10.0,,1960.0,Stonnington,-37.841570000000004,144.98935,Southern Metropolitan,14887.0
Travancore,2115/18 Mt Alexander Rd,2,u,341500.0,S,McGrath,15/07/2017,4.3,3032,2.0,1.0,1.0,16000.0,68.5,2012.0,Moonee Valley,-37.784659999999995,144.93829,Western Metropolitan,1052.0
West Melbourne,310/53 Batman St,1,u,380000.0,SP,MICM,15/07/2017,3.1,3003,1.0,1.0,0.0,68.0,,,Melbourne,-37.810959999999994,144.95147,Northern Metropolitan,2230.0
West Melbourne,74 Dudley St,4,h,1900000.0,VB,Whiting,15/07/2017,3.1,3003,4.0,1.0,2.0,168.0,,,Melbourne,-37.808840000000004,144.95291,Northern Metropolitan,2230.0
Ascot Vale,2/41 Sandown Rd,3,t,855000.0,S,Alexkarbon,22/07/2017,4.3,3032,3.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley,-37.78329,144.91842,Western Metropolitan,6567.0
Ascot Vale,67 The Parade,2,h,1035000.0,S,Alexkarbon,22/07/2017,4.3,3032,2.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley,-37.772659999999995,144.9131,Western Metropolitan,6567.0
Ascot Vale,85 The Parade,3,h,1310000.0,S,Brad,22/07/2017,4.3,3032,3.0,1.0,2.0,523.0,,,Moonee Valley,-37.77255,144.91213,Western Metropolitan,6567.0
Carlton,66 Palmerston St,3,h,920000.0,S,Nelson,22/07/2017,1.6,3053,3.0,1.0,0.0,98.0,,,Melbourne,-37.79633,144.97269,Northern Metropolitan,6786.0
Carlton North,51 Davis St,3,h,1400000.0,VB,Jellis,22/07/2017,3.5,3054,3.0,2.0,0.0,107.0,,,Yarra,-37.79213,144.97207,Northern Metropolitan,3106.0
East Melbourne,205/30 St Andrews Pl,1,u,895000.0,S,Kay,22/07/2017,1.3,3002,1.0,1.0,1.0,0.0,60.0,1990.0,Melbourne,-37.81177,144.97617,Northern Metropolitan,3040.0
Flemington,15/60 Farnham St,2,u,505000.0,SP,Nelson,22/07/2017,3.4,3031,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.78257,144.93106,Northern Metropolitan,3593.0
Maribyrnong,7 Cavalry Cct,3,t,640000.0,S,Biggin,22/07/2017,4.3,3032,3.0,2.0,2.0,91.0,132.0,2000.0,Maribyrnong,-37.77449,144.88011,Western Metropolitan,4918.0
Maribyrnong,402/77 Village Wy,2,u,410000.0,VB,Raine,22/07/2017,4.3,3032,2.0,1.0,2.0,0.0,,,Maribyrnong,-37.77117,144.88041,Western Metropolitan,4918.0
North Melbourne,306/64 MacAulay Rd,2,u,465000.0,SP,Jellis,22/07/2017,1.8,3051,2.0,1.0,1.0,0.0,53.0,2010.0,Melbourne,-37.79831,144.94261,Northern Metropolitan,6821.0
Port Melbourne,5/109 Ross St,2,u,559000.0,S,hockingstuart,22/07/2017,3.5,3207,2.0,1.0,1.0,712.0,,1968.0,Port Phillip,-37.83529,144.93749,Southern Metropolitan,8648.0
South Yarra,6/57 Adams St,2,u,747500.0,S,hockingstuart,22/07/2017,2.7,3141,2.0,1.0,1.0,0.0,,,Melbourne,-37.83564000000001,144.97728999999995,Southern Metropolitan,14887.0
South Yarra,7/85 Caroline St,1,u,420000.0,S,hockingstuart,22/07/2017,2.7,3141,1.0,1.0,1.0,0.0,43.0,1960.0,Stonnington,-37.83547,144.98844,Southern Metropolitan,14887.0
South Yarra,804/2 Claremont St,2,u,460000.0,VB,Gary,22/07/2017,2.7,3141,2.0,2.0,0.0,0.0,63.0,2014.0,Stonnington,-37.83863,144.99379,Southern Metropolitan,14887.0
South Yarra,10/391 Toorak Rd,2,u,1340000.0,S,Marshall,22/07/2017,2.7,3141,2.0,2.0,2.0,0.0,133.0,1995.0,Stonnington,-37.84018,145.00265,Southern Metropolitan,14887.0
Ascot Vale,29 Doncaster St,3,t,1185000.0,S,Barry,29/07/2017,4.3,3032,3.0,2.0,2.0,271.0,,,Moonee Valley,-37.7783,144.90876,Western Metropolitan,6567.0
Carlton,66 Palmerston St,3,h,920000.0,S,Nelson,29/07/2017,1.6,3053,3.0,1.0,0.0,98.0,,,Melbourne,-37.79633,144.97269,Northern Metropolitan,6786.0
Carlton North,384 Canning St,2,h,1690000.0,S,hockingstuart,29/07/2017,3.5,3054,2.0,1.0,1.0,173.0,,,Yarra,-37.78829,144.97476,Northern Metropolitan,3106.0
Kensington,401/40 Altona St,2,u,445000.0,SP,Redina,29/07/2017,3.4,3031,2.0,1.0,1.0,1775.0,59.0,,Melbourne,-37.79818,144.92685,Northern Metropolitan,5263.0
Kensington,509/72 Altona St,2,u,501000.0,SP,Jellis,29/07/2017,3.4,3031,2.0,1.0,1.0,3957.0,,2008.0,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263.0
Kensington,42 Gower St,3,h,1060000.0,S,Nelson,29/07/2017,3.4,3031,3.0,1.0,0.0,190.0,,,Melbourne,-37.7956,144.92779,Northern Metropolitan,5263.0
Melbourne,709/87 Franklin St,2,u,565000.0,S,MICM,29/07/2017,0.0,3000,2.0,1.0,0.0,89.0,85.0,2003.0,Melbourne,-37.80802,144.96168,Northern Metropolitan,17496.0
Melbourne,713/118 Russell St,2,u,540000.0,PI,Harcourts,29/07/2017,0.0,3000,2.0,1.0,0.0,0.0,,1950.0,Melbourne,-37.81351,144.96908,Northern Metropolitan,17496.0
North Melbourne,18/375 Abbotsford St,3,u,681000.0,S,JMRE,29/07/2017,1.8,3051,3.0,1.0,1.0,1843.0,,1960.0,Melbourne,-37.79773,144.94611,Northern Metropolitan,6821.0
North Melbourne,195 Peel St,2,h,1803000.0,SP,Alexkarbon,29/07/2017,1.8,3051,2.0,2.0,0.0,119.0,,,Melbourne,-37.80304,144.95614,Northern Metropolitan,6821.0
Port Melbourne,83 Evans St,2,h,1722500.0,S,Marshall,29/07/2017,3.5,3207,2.0,1.0,0.0,101.0,75.0,1900.0,Port Phillip,-37.83446,144.94021,Southern Metropolitan,8648.0
Port Melbourne,178 Princes St,3,h,2730000.0,S,Chisholm,29/07/2017,3.5,3207,3.0,1.0,1.0,324.0,,,Port Phillip,-37.83789,144.93833999999995,Southern Metropolitan,8648.0
Port Melbourne,84 Raglan St,3,h,1030000.0,S,Frank,29/07/2017,3.5,3207,3.0,1.0,0.0,130.0,,,Port Phillip,-37.83424,144.94572,Southern Metropolitan,8648.0
South Yarra,1001/800 Chapel St,2,u,1090000.0,S,hockingstuart,29/07/2017,2.7,3141,2.0,2.0,2.0,17200.0,,2000.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887.0
South Yarra,9/17 Howitt St,2,u,570000.0,VB,Ray,29/07/2017,2.7,3141,2.0,1.0,1.0,0.0,64.0,1965.0,Stonnington,-37.84679000000001,145.00206,Southern Metropolitan,14887.0
South Yarra,10/38 Kensington Rd,1,u,555000.0,S,Jellis,29/07/2017,2.7,3141,1.0,1.0,1.0,0.0,,,Stonnington,-37.83631,145.00181,Southern Metropolitan,14887.0
Southbank,101/8 Wells St,2,u,732000.0,S,Harcourts,29/07/2017,0.7,3006,2.0,1.0,0.0,3901.0,,1996.0,Melbourne,-37.82618,144.96891000000005,Southern Metropolitan,8400.0
Ascot Vale,132 The Parade,3,h,985000.0,S,Brad,3/09/2017,4.3,3032,3.0,1.0,,245.0,91.0,1945.0,,-37.77215,144.91144,Western Metropolitan,6567.0
Carlton North,521 Canning St,2,h,1520000.0,PI,Woodards,3/09/2017,3.5,3054,2.0,1.0,1.0,193.0,106.0,1900.0,,-37.78406,144.97494,Northern Metropolitan,3106.0
Flemington,98 Canterbury St,2,h,1090000.0,S,Alexkarbon,3/09/2017,3.4,3031,2.0,1.0,2.0,263.0,,,,-37.781279999999995,144.92325,Northern Metropolitan,3593.0
Flemington,43 Waltham St,3,h,1500000.0,VB,Nelson,3/09/2017,3.4,3031,3.0,1.0,2.0,241.0,119.0,,,-37.78365,144.93015,Northern Metropolitan,3593.0
Maribyrnong,6 Adori Pl,3,h,983000.0,S,Biggin,3/09/2017,4.3,3032,3.0,2.0,2.0,359.0,185.0,2008.0,,-37.78606,144.88459,Western Metropolitan,4918.0
North Melbourne,181 Abbotsford St,2,h,1100000.0,PI,Nelson,3/09/2017,1.8,3051,2.0,1.0,0.0,129.0,,1880.0,,-37.80318,144.94513,Northern Metropolitan,6821.0
North Melbourne,31 Cobden St,3,h,1425000.0,S,Nelson,3/09/2017,1.8,3051,3.0,1.0,3.0,163.0,,,,-37.804520000000004,144.95718,Northern Metropolitan,6821.0
North Melbourne,60 Shiel St,3,h,1550000.0,S,Nelson,3/09/2017,1.8,3051,3.0,2.0,1.0,173.0,,,,-37.79614,144.94248000000005,Northern Metropolitan,6821.0
Port Melbourne,711/101 Bay St,2,u,820000.0,SP,Chisholm,3/09/2017,3.5,3207,2.0,2.0,2.0,4604.0,,,,-37.84079000000001,144.94002,Southern Metropolitan,8648.0
Port Melbourne,333 Princes St,3,h,1764000.0,S,Buxton,3/09/2017,3.5,3207,3.0,2.0,,131.0,133.0,1900.0,,-37.83509,144.94224,Southern Metropolitan,8648.0
Port Melbourne,297 Ross St,4,h,2625000.0,PI,Marshall,3/09/2017,3.5,3207,4.0,3.0,2.0,202.0,,,,-37.83247,144.94212,Southern Metropolitan,8648.0
South Yarra,2/66 Walsh St,2,u,860000.0,PI,Williams,3/09/2017,2.7,3141,2.0,1.0,1.0,644.0,,,,-37.83652,144.98522,Southern Metropolitan,14887.0
West Melbourne,34 Miller St,3,h,1460000.0,S,Cayzer,3/09/2017,3.1,3003,3.0,1.0,1.0,219.0,,,,-37.80557,144.94648999999995,Northern Metropolitan,2230.0
